userID,trajID,poiID,startTime,endTime,#photo,trajLen,poiDuration
10259875@N03,80,15,1274005061,1274006261,2,8,1200
10259875@N03,80,11,1274009773,1274010733,1,8,960
10259875@N03,81,11,1303094675,1303095635,2,6,960
10259875@N03,81,15,1303112790,1303112963,2,6,173
10259875@N03,81,17,1303112963,1303113199,2,6,236
10259875@N03,81,10,1303113199,1303114099,2,6,900
10259875@N03,81,11,1303114627,1303115587,2,6,960
10259875@N03,81,13,1303122517,1303123597,5,6,1080
10259875@N03,82,11,1364611881,1364612841,4,6,960
10259875@N03,82,5,1364624998,1364625418,2,6,420
10259875@N03,82,13,1364628066,1364629146,11,6,1080
10259875@N03,82,15,1364629884,1364630157,3,6,273
10259875@N03,82,17,1364630157,1364630926,3,6,769
10259875@N03,82,10,1364630926,1364631826,6,6,900
10259875@N03,83,10,1392516289,1392517189,2,6,900
10259875@N03,83,15,1392517870,1392519070,2,6,1200
10259875@N03,83,13,1392519630,1392520710,2,6,1080
10259875@N03,83,2,1392534568,1392534808,2,6,240
10259875@N03,83,7,1392535756,1392536596,2,6,840
10259875@N03,83,11,1392540659,1392541619,1,6,960
10259875@N03,84,8,1392714201,1392715041,2,2,840
10259875@N03,84,13,1392719629,1392720709,1,2,1080
10259875@N03,85,11,1428546335,1428547295,2,6,960
10259875@N03,85,9,1428557045,1428557945,2,6,900
10259875@N03,85,17,1428564519,1428565637,2,6,1118
10259875@N03,85,10,1428565637,1428566537,2,6,900
10259875@N03,85,13,1428567477,1428568557,4,6,1080
10259875@N03,85,5,1428572272,1428572692,2,6,420
10287709@N08,86,11,1257338639,1257339599,2,2,960
10287709@N08,86,1,1257343412,1257343652,1,2,240
10287709@N08,87,7,1257517115,1257517955,1,1,840
10295241@N02,88,4,1236468059,1236468419,2,3,360
10295241@N02,88,8,1236491899,1236492739,2,3,840
10295241@N02,88,11,1236501116,1236502076,2,3,960
10295241@N02,89,11,1371891137,1371892097,1,1,960
103400918@N03,90,10,1370300958,1370301858,1,1,900
103400918@N03,91,10,1370331016,1370331916,2,1,900
103482436@N07,92,11,1441365828,1441366788,1,1,960
10350193@N07,93,5,1212195910,1212196330,2,2,420
10350193@N07,93,8,1212197769,1212198609,1,2,840
10350193@N07,94,11,1260669109,1260670069,5,1,960
10350193@N07,95,9,1289019298,1289020198,1,1,900
10350193@N07,96,8,1301100472,1301101312,2,2,840
10350193@N07,96,17,1301106879,1301109579,2,2,2700
10350193@N07,97,11,1419510997,1419511957,2,1,960
10360498@N02,98,11,1335576555,1335577515,2,1,960
10360498@N02,99,11,1335629511,1335630471,3,1,960
10360498@N02,100,11,1336117977,1336118937,1,1,960
103662148@N03,101,11,1426763940,1426764900,1,1,960
103845490@N03,102,11,1380870929,1380871889,1,1,960
103845490@N03,103,11,1387339284,1387340244,1,1,960
103845490@N03,104,11,1391495082,1391496042,2,2,960
103845490@N03,104,17,1391498262,1391500962,1,2,2700
104009266@N06,105,5,1352357123,1352357543,1,1,420
10403093@N06,106,11,1353454131,1353455091,7,3,960
10403093@N06,106,13,1353463415,1353464495,3,3,1080
10403093@N06,106,10,1353468946,1353469846,2,3,900
10414404@N08,107,3,1405829092,1405829422,2,3,330
10414404@N08,107,8,1405840203,1405841043,2,3,840
10414404@N08,107,5,1405844241,1405844661,1,3,420
104152796@N05,108,11,1423272410,1423273370,1,1,960
104468853@N05,109,8,1432800117,1432800957,1,1,840
10474978@N05,110,2,1308990910,1308991150,1,1,240
10485077@N06,111,7,1202774520,1202775360,1,1,840
10500812@N04,112,11,1326445023,1326445983,2,2,960
10500812@N04,112,5,1326450908,1326451328,1,2,420
105156445@N06,113,11,1408581103,1408582063,2,8,960
105156445@N06,113,2,1408583271,1408583511,2,8,240
105156445@N06,113,10,1408584852,1408585469,2,8,617
105156445@N06,113,17,1408585469,1408585546,2,8,77
105156445@N06,113,15,1408585546,1408585695,4,8,149
105156445@N06,113,13,1408585695,1408586775,2,8,1080
105156445@N06,113,5,1408587985,1408588405,4,8,420
105156445@N06,113,11,1408589211,1408590171,1,8,960
10529536@N05,114,17,1298944638,1298947338,2,4,2700
10529536@N05,114,4,1298947486,1298947846,2,4,360
10529536@N05,114,8,1298957499,1298958339,2,4,840
10529536@N05,114,13,1298964960,1298966040,1,4,1080
10529536@N05,115,5,1299210988,1299211408,1,1,420
105380744@N04,116,3,1381996929,1381997259,2,2,330
105380744@N04,116,11,1382004508,1382005468,4,2,960
10546731@N07,117,2,1311416748,1311416988,2,1,240
10570686@N02,118,11,1268540991,1268541951,2,1,960
10570686@N02,119,11,1268685740,1268686700,2,1,960
10572043@N03,120,11,1305352674,1305353634,1,1,960
105763347@N06,121,8,1357111902,1357112742,1,1,840
105916543@N07,122,11,1453080137,1453081097,1,1,960
106025342@N02,123,8,1372401090,1372401930,1,1,840
106045902@N02,124,11,1366243452,1366244412,2,3,960
106045902@N02,124,10,1366256299,1366257199,2,3,900
106045902@N02,124,17,1366259701,1366262401,2,3,2700
106112977@N06,125,6,1441655288,1441656008,1,1,720
10617321@N00,126,11,1464513492,1464514452,1,1,960
106475835@N05,127,11,1361536912,1361537872,1,1,960
106475835@N05,128,11,1361623987,1361624947,3,1,960
106475835@N05,129,11,1365155303,1365156263,2,1,960
106475835@N05,130,11,1372425960,1372426920,2,1,960
106475835@N05,131,11,1382437124,1382438084,18,1,960
10655470@N06,132,11,1324594061,1324595021,15,1,960
10670886@N08,133,4,1397697184,1397697544,1,1,360
10692931@N08,134,11,1229640732,1229641692,8,2,960
10692931@N08,134,12,1229648321,1229649341,3,2,1020
106980455@N06,135,8,1383372686,1383373526,1,1,840
107084948@N08,136,11,1383790060,1383791020,58,1,960
10764262@N06,137,12,1359597279,1359598299,3,1,1020
10774763@N05,138,11,1251952995,1251953805,5,12,810
10774763@N05,138,5,1251953805,1251954225,6,12,420
10774763@N05,138,1,1251955527,1251955767,10,12,240
10774763@N05,138,9,1251956791,1251957691,9,12,900
10774763@N05,138,16,1251958134,1251958410,3,12,276
10774763@N05,138,11,1251958410,1251959370,4,12,960
10774763@N05,138,7,1251959744,1251960584,6,12,840
10774763@N05,138,2,1251961261,1251961501,4,12,240
10774763@N05,138,4,1251962266,1251962626,2,12,360
10774763@N05,138,17,1251962647,1251962763,3,12,116
10774763@N05,138,15,1251962763,1251963963,6,12,1200
10774763@N05,138,5,1251964729,1251965149,4,12,420
108140637@N08,139,11,1375330783,1375331743,21,7,960
108140637@N08,139,10,1375333669,1375334569,6,7,900
108140637@N08,139,17,1375335387,1375335740,10,7,353
108140637@N08,139,15,1375335740,1375336080,4,7,340
108140637@N08,139,17,1375336080,1375336269,3,7,189
108140637@N08,139,13,1375336269,1375337349,3,7,1080
108140637@N08,139,6,1375338128,1375338848,8,7,720
108207234@N02,140,16,1426205370,1426207470,3,1,2100
108207234@N02,141,11,1426389848,1426390808,1,1,960
108207234@N02,142,6,1464380841,1464381561,1,1,720
108207234@N02,143,11,1464409819,1464410779,1,1,960
108231769@N08,144,11,1396839694,1396840654,2,5,960
108231769@N08,144,8,1396850959,1396851799,3,5,840
108231769@N08,144,13,1396856465,1396857097,8,5,632
108231769@N08,144,17,1396857097,1396858102,3,5,1005
108231769@N08,144,10,1396858102,1396859002,1,5,900
10857883@N05,145,10,1270772023,1270772923,3,2,900
10857883@N05,145,11,1270786318,1270787278,2,2,960
10858077@N00,146,17,1207188738,1207191438,1,1,2700
108592555@N04,147,11,1400245860,1400245865,2,2,5
108592555@N04,147,8,1400245865,1400246705,1,2,840
10893867@N03,148,11,1211000057,1211001017,28,1,960
108942230@N03,149,5,1395646307,1395646727,1,1,420
10899502@N05,150,7,1256093920,1256094760,42,1,840
10899502@N05,151,11,1271818758,1271818767,8,3,9
10899502@N05,151,6,1271818767,1271818769,2,3,2
10899502@N05,151,11,1271818769,1271819729,1,3,960
10901345@N05,152,2,1446619714,1446619954,1,1,240
10905622@N03,153,11,1189150559,1189151519,1,1,960
10925918@N03,154,13,1362522701,1362523354,2,2,653
10925918@N03,154,17,1362523354,1362526054,1,2,2700
10925918@N03,155,8,1362612947,1362613787,3,2,840
10925918@N03,155,15,1362634933,1362636133,1,2,1200
109554486@N07,156,2,1384395099,1384395339,2,5,240
109554486@N07,156,4,1384400326,1384400686,2,5,360
109554486@N07,156,15,1384401571,1384402771,3,5,1200
109554486@N07,156,8,1384407784,1384408624,10,5,840
109554486@N07,156,11,1384425169,1384426129,2,5,960
10967865@N04,157,6,1352544446,1352545166,1,1,720
10983978@N03,158,17,1215163387,1215163643,2,5,256
10983978@N03,158,15,1215163643,1215164386,2,5,743
10983978@N03,158,6,1215164386,1215165106,14,5,720
10983978@N03,158,8,1215174577,1215175185,3,5,608
10983978@N03,158,5,1215175185,1215175605,1,5,420
10983978@N03,159,3,1217230841,1217231171,1,1,330
10983978@N03,160,11,1217665282,1217666242,1,1,960
10983978@N03,161,16,1218789711,1218791307,2,2,1596
10983978@N03,161,1,1218791307,1218791547,2,2,240
10983978@N03,162,16,1222587402,1222588105,3,2,703
10983978@N03,162,9,1222588105,1222589005,3,2,900
10983978@N03,163,17,1226152939,1226155639,1,1,2700
10983978@N03,164,6,1229333036,1229333756,1,1,720
10983978@N03,165,11,1234935143,1234936103,1,1,960
10983978@N03,166,2,1235036449,1235036689,2,2,240
10983978@N03,166,11,1235036716,1235037676,1,2,960
10983978@N03,167,4,1239278162,1239278522,1,1,360
10983978@N03,168,8,1240102856,1240103696,1,1,840
10983978@N03,169,6,1246709530,1246710250,2,1,720
10983978@N03,170,6,1246770145,1246770865,2,1,720
10983978@N03,171,6,1250556285,1250556806,4,6,521
10983978@N03,171,10,1250556806,1250556932,2,6,126
10983978@N03,171,6,1250556932,1250557652,5,6,720
10983978@N03,171,5,1250582560,1250582627,2,6,67
10983978@N03,171,8,1250582627,1250583240,2,6,613
10983978@N03,171,11,1250583240,1250584200,2,6,960
10983978@N03,172,4,1252413201,1252413561,1,1,360
10983978@N03,173,11,1260930699,1260931659,1,1,960
10983978@N03,174,10,1261802440,1261803340,1,1,900
10983978@N03,175,8,1286630095,1286630356,2,3,261
10983978@N03,175,15,1286630356,1286630729,2,3,373
10983978@N03,175,8,1286630729,1286631569,1,3,840
10983978@N03,176,16,1291504643,1291506743,1,1,2100
10983978@N03,177,4,1313157600,1313157600,3,4,0
10983978@N03,177,11,1313157600,1313157600,2,4,0
10983978@N03,177,15,1313157600,1313157600,4,4,0
10983978@N03,177,17,1313157600,1313160300,3,4,2700
10983978@N03,178,17,1313326360,1313329060,1,1,2700
10983978@N03,179,1,1333790417,1333790657,2,4,240
10983978@N03,179,6,1333792424,1333793144,2,4,720
10983978@N03,179,8,1333794076,1333794916,2,4,840
10983978@N03,179,1,1333796409,1333796649,6,4,240
10983978@N03,180,6,1333878989,1333879709,2,2,720
10983978@N03,180,1,1333879860,1333880100,1,2,240
10983978@N03,181,6,1334325600,1334326320,14,1,720
10983978@N03,182,6,1334495010,1334495730,1,1,720
10989907@N07,183,15,1386021256,1386022456,2,10,1200
10989907@N07,183,11,1386028568,1386028747,3,10,179
10989907@N07,183,16,1386028747,1386030847,2,10,2100
10989907@N07,183,11,1386031947,1386032907,2,10,960
10989907@N07,183,3,1386045966,1386046296,4,10,330
10989907@N07,183,2,1386049216,1386049456,5,10,240
10989907@N07,183,3,1386053032,1386053113,2,10,81
10989907@N07,183,4,1386053113,1386053288,3,10,175
10989907@N07,183,9,1386053288,1386053438,2,10,150
10989907@N07,183,13,1386053438,1386054518,3,10,1080
10989907@N07,184,13,1386139143,1386140223,12,2,1080
10989907@N07,184,17,1386157420,1386160120,1,2,2700
10989907@N07,185,17,1386196217,1386198917,3,2,2700
10989907@N07,185,11,1386199117,1386200077,2,2,960
10989907@N07,186,15,1386289000,1386290200,2,5,1200
10989907@N07,186,8,1386299311,1386300151,2,5,840
10989907@N07,186,17,1386310585,1386312501,3,5,1916
10989907@N07,186,13,1386312501,1386312596,2,5,95
10989907@N07,186,15,1386312596,1386313796,2,5,1200
109920749@N03,187,1,1334729699,1334729939,1,1,240
11011638@N02,188,11,1400900100,1400901060,4,1,960
110166673@N02,189,11,1385421072,1385422032,7,5,960
110166673@N02,189,2,1385430436,1385430676,31,5,240
110166673@N02,189,9,1385438980,1385439880,4,5,900
110166673@N02,189,15,1385447347,1385448547,10,5,1200
110166673@N02,189,5,1385451439,1385451859,12,5,420
110166673@N02,190,1,1385610860,1385611100,10,1,240
11017709@N07,191,11,1318648391,1318649351,1,1,960
110223705@N07,192,11,1463699667,1463700297,3,5,630
110223705@N07,192,1,1463700297,1463700537,4,5,240
110223705@N07,192,4,1463713456,1463713816,2,5,360
110223705@N07,192,8,1463732310,1463733150,5,5,840
110223705@N07,192,11,1463743121,1463744081,1,5,960
11041171@N06,193,11,1302389629,1302390589,2,3,960
11041171@N06,193,2,1302393689,1302393929,2,3,240
11041171@N06,193,8,1302405002,1302405842,1,3,840
11041171@N06,194,14,1321136966,1321138166,1,1,1200
11054536@N00,195,1,1209079942,1209080140,2,4,198
11054536@N00,195,16,1209080140,1209082240,2,4,2100
11054536@N00,195,11,1209085196,1209086156,4,4,960
11054536@N00,195,10,1209094374,1209095274,2,4,900
110806683@N02,196,11,1387941133,1387942093,1,1,960
11102586@N00,197,14,1283641401,1283641552,2,6,151
11102586@N00,197,2,1283641552,1283641792,4,6,240
11102586@N00,197,1,1283642934,1283643174,3,6,240
11102586@N00,197,9,1283644454,1283645354,7,6,900
11102586@N00,197,11,1283646941,1283647901,4,6,960
11102586@N00,197,5,1283649700,1283650120,9,6,420
111107017@N08,198,11,1384125216,1384126128,2,2,912
111107017@N08,198,4,1384126128,1384126488,1,2,360
111107017@N08,199,16,1386407394,1386409494,1,1,2100
11136034@N06,200,11,1242741773,1242742733,58,1,960
11136034@N06,201,11,1243048893,1243049853,51,1,960
11145342@N04,202,8,1212898219,1212899059,4,1,840
11145342@N04,203,8,1272021567,1272022407,1,1,840
11149127@N05,204,1,1300223858,1300224098,2,2,240
11149127@N05,204,17,1300234816,1300237516,1,2,2700
11154831@N06,205,13,1193885232,1193886312,2,2,1080
11154831@N06,205,11,1193899491,1193900451,1,2,960
11158788@N00,206,5,1210386284,1210386704,1,1,420
11158788@N00,207,13,1225533201,1225534281,1,1,1080
111603867@N06,208,11,1390533708,1390534668,2,2,960
111603867@N06,208,9,1390537932,1390538832,5,2,900
11171054@N04,209,7,1440154599,1440154604,3,2,5
11171054@N04,209,11,1440154604,1440155564,1,2,960
11191102@N07,210,11,1379498437,1379499397,3,1,960
111991502@N02,211,16,1385991329,1385993429,1,1,2100
11199582@N03,212,8,1329182238,1329183078,3,3,840
11199582@N03,212,4,1329191216,1329191576,2,3,360
11199582@N03,212,13,1329207171,1329208251,1,3,1080
112023512@N04,213,11,1382438036,1382438996,1,1,960
112045904@N02,214,4,1388743711,1388744071,2,2,360
112045904@N02,214,11,1388750955,1388751915,1,2,960
112162011@N02,215,11,1387606442,1387607402,2,1,960
112283958@N06,216,1,1377924609,1377924849,27,1,240
11230735@N07,217,15,1194175845,1194176054,2,2,209
11230735@N07,217,10,1194176054,1194176954,1,2,900
11230735@N07,218,16,1219469124,1219471224,1,1,2100
11240815@N03,219,11,1366975384,1366976344,1,1,960
11260538@N06,220,6,1348791029,1348791592,2,3,563
11260538@N06,220,10,1348791592,1348792492,2,3,900
11260538@N06,220,6,1348794708,1348795428,2,3,720
11260538@N06,221,9,1348876338,1348877238,1,1,900
11260538@N06,222,6,1352613389,1352614109,1,1,720
11260538@N06,223,11,1355650271,1355651231,1,1,960
112709393@N04,224,8,1365203035,1365203875,1,1,840
112734542@N02,225,11,1396762877,1396763837,3,2,960
112734542@N02,225,17,1396777941,1396780641,2,2,2700
11279883@N00,226,5,1233973339,1233973759,4,1,420
11279883@N00,227,3,1390781187,1390781517,1,1,330
11284904@N02,228,17,1348312003,1348314703,1,1,2700
11292395@N05,229,11,1218910539,1218911499,1,1,960
112941383@N05,230,11,1436521835,1436522795,1,1,960
112985786@N07,231,5,1353802868,1353803288,1,1,420
113040137@N08,232,11,1461499539,1461500499,1,1,960
113086034@N04,233,10,1394427325,1394428225,1,1,900
113086034@N04,234,10,1458265704,1458266604,1,1,900
113086034@N04,235,5,1458822511,1458822931,2,2,420
113086034@N04,235,10,1458824420,1458825320,1,2,900
11342926@N04,236,15,1318665902,1318667102,1,1,1200
11355999@N08,237,11,1374443421,1374444381,2,3,960
11355999@N08,237,13,1374454935,1374456015,2,3,1080
11355999@N08,237,8,1374467709,1374468549,1,3,840
11355999@N08,238,11,1374569398,1374570358,3,2,960
11355999@N08,238,2,1374575544,1374575784,1,2,240
11355999@N08,239,11,1374825576,1374826536,1,1,960
11374644@N06,240,13,1368589826,1368590906,1,1,1080
11374644@N06,241,8,1412841323,1412842163,2,2,840
11374644@N06,241,17,1412848057,1412850757,13,2,2700
113875683@N02,242,4,1378083991,1378084351,1,1,360
11429691@N03,243,9,1299925810,1299925819,2,2,9
11429691@N03,243,15,1299925819,1299927019,1,2,1200
114343416@N06,244,11,1378019214,1378020174,1,1,960
11438118@N00,245,11,1188457863,1188458823,2,2,960
11438118@N00,245,13,1188464235,1188465315,6,2,1080
11438118@N00,246,9,1189066184,1189067084,8,1,900
11438118@N00,247,1,1189730376,1189730616,19,6,240
11438118@N00,247,11,1189735157,1189736117,2,6,960
11438118@N00,247,4,1189746788,1189747148,2,6,360
11438118@N00,247,16,1189750665,1189752765,6,6,2100
11438118@N00,247,1,1189754734,1189754960,3,6,226
11438118@N00,247,6,1189754960,1189755680,1,6,720
11438118@N00,248,11,1190871240,1190872200,8,1,960
11438118@N00,249,13,1191220322,1191221402,1,1,1080
11438118@N00,250,9,1191730367,1191731267,5,3,900
11438118@N00,250,16,1191732260,1191734360,4,3,2100
11438118@N00,250,13,1191740859,1191741939,3,3,1080
11438118@N00,251,11,1193385174,1193386134,2,1,960
11438118@N00,252,13,1196390743,1196391823,2,4,1080
11438118@N00,252,1,1196395141,1196395381,2,4,240
11438118@N00,252,5,1196397797,1196398217,5,4,420
11438118@N00,252,13,1196399994,1196401074,1,4,1080
11438118@N00,253,11,1197587860,1197588820,5,1,960
11438118@N00,254,11,1197969440,1197970400,2,1,960
11438118@N00,255,11,1207887521,1207888481,1,1,960
11438118@N00,256,11,1222324272,1222325232,8,9,960
11438118@N00,256,15,1222326033,1222326387,6,9,354
11438118@N00,256,13,1222326387,1222327467,3,9,1080
11438118@N00,256,11,1222328343,1222329303,2,9,960
11438118@N00,256,8,1222333894,1222333925,3,9,31
11438118@N00,256,11,1222333925,1222334710,2,9,785
11438118@N00,256,8,1222334710,1222335550,51,9,840
11438118@N00,256,5,1222338096,1222338516,4,9,420
11438118@N00,256,11,1222338888,1222339848,5,9,960
11438118@N00,257,16,1222928003,1222930103,2,10,2100
11438118@N00,257,5,1222930332,1222930715,2,10,383
11438118@N00,257,11,1222930715,1222931675,7,10,960
11438118@N00,257,13,1222934521,1222935601,3,10,1080
