userID,trajID,poiID,startTime,endTime,#photo,trajLen,poiDuration
101055171@N03,32,26,1401622222,1401622318,5,17,96
101055171@N03,32,16,1401622318,1401622588,12,17,270
101055171@N03,33,22,1403674849,1403674930,2,8,81
101055171@N03,33,25,1403674930,1403674943,2,8,13
101055171@N03,33,13,1403674943,1403674995,4,8,52
101055171@N03,33,5,1403674995,1403675015,2,8,20
101055171@N03,33,27,1403675015,1403675021,2,8,6
101055171@N03,33,26,1403675021,1403675040,3,8,19
101055171@N03,33,28,1403675040,1403675076,5,8,36
101055171@N03,33,1,1403675076,1403675136,3,8,60
10106605@N07,34,28,1338536422,1338537322,27,1,900
10106605@N07,35,15,1347419486,1347419756,2,4,270
10106605@N07,35,18,1347423143,1347423593,3,4,450
10106605@N07,35,28,1347425519,1347426419,3,4,900
10106605@N07,35,1,1347435538,1347435598,1,4,60
10106605@N07,36,20,1351653488,1351654028,3,5,540
10106605@N07,36,12,1351658756,1351658783,2,5,27
10106605@N07,36,15,1351658783,1351659053,5,5,270
10106605@N07,36,12,1351659875,1351660115,2,5,240
10106605@N07,36,13,1351660496,1351660736,10,5,240
10106605@N07,37,27,1358122555,1358123455,2,7,900
10106605@N07,37,30,1358124403,1358125483,14,7,1080
10106605@N07,37,31,1358129217,1358129461,2,7,244
10106605@N07,37,30,1358129461,1358130242,6,7,781
10106605@N07,37,29,1358130242,1358130569,2,7,327
10106605@N07,37,31,1358130569,1358131027,7,7,458
10106605@N07,37,30,1358131027,1358132107,2,7,1080
101075959@N06,38,28,1376178140,1376179040,3,35,900
101075959@N06,38,18,1376179097,1376179170,2,35,73
101075959@N06,38,19,1376179170,1376179204,2,35,34
101075959@N06,38,29,1376179204,1376179245,2,35,41
101075959@N06,38,19,1376179245,1376179274,2,35,29
101075959@N06,38,18,1376179274,1376179333,2,35,59
101075959@N06,38,19,1376179333,1376179516,3,35,183
101075959@N06,38,28,1376179516,1376179703,2,35,187
101075959@N06,38,23,1376179703,1376179771,2,35,68
101075959@N06,38,19,1376179771,1376179898,2,35,127
101075959@N06,38,23,1376179898,1376179995,3,35,97
101075959@N06,38,18,1376179995,1376180061,2,35,66
101075959@N06,38,19,1376180061,1376180203,2,35,142
101075959@N06,38,29,1376180203,1376181103,2,35,900
101075959@N06,38,28,1376181588,1376182488,3,35,900
101075959@N06,38,29,1376184390,1376184507,2,35,117
101075959@N06,38,20,1376184507,1376185047,2,35,540
101075959@N06,38,22,1376185320,1376185497,2,35,177
101075959@N06,38,14,1376185497,1376185737,2,35,240
101075959@N06,38,22,1376185929,1376186155,2,35,226
101075959@N06,38,29,1376186155,1376186526,5,35,371
101075959@N06,38,18,1376186526,1376186641,2,35,115
101075959@N06,38,28,1376186641,1376186988,2,35,347
101075959@N06,38,30,1376186988,1376187082,2,35,94
101075959@N06,38,29,1376187082,1376187184,3,35,102
101075959@N06,38,31,1376187184,1376188684,4,35,1500
101075959@N06,38,26,1376190729,1376190902,4,35,173
101075959@N06,38,16,1376190902,1376191172,2,35,270
101075959@N06,38,17,1376191557,1376191857,4,35,300
101075959@N06,38,12,1376196041,1376196281,2,35,240
101075959@N06,38,13,1376197129,1376197369,12,35,240
101075959@N06,38,15,1376198979,1376199249,3,35,270
101075959@N06,38,24,1376199686,1376200466,2,35,780
101075959@N06,38,21,1376201625,1376202195,17,35,570
101075959@N06,38,24,1376203546,1376204326,1,35,780
101200606@N03,39,1,1402019649,1402019709,1,1,60
101208631@N08,40,1,1381456540,1381456600,2,3,60
101208631@N08,40,28,1381456799,1381457699,2,3,900
101208631@N08,40,26,1381459199,1381460099,1,3,900
10129939@N08,41,1,1335659579,1335659639,2,3,60
10129939@N08,41,7,1335661871,1335662051,6,3,180
10129939@N08,41,13,1335670164,1335670404,3,3,240
10129939@N08,42,1,1335746882,1335746942,2,6,60
10129939@N08,42,15,1335747832,1335748102,6,6,270
10129939@N08,42,30,1335760009,1335761089,2,6,1080
10129939@N08,42,29,1335761924,1335762810,3,6,886
10129939@N08,42,16,1335762810,1335763080,2,6,270
10129939@N08,42,23,1335764441,1335765041,1,6,600
10129939@N08,43,31,1336109171,1336110665,2,5,1494
10129939@N08,43,1,1336110665,1336110725,6,5,60
10129939@N08,43,10,1336121219,1336121459,2,5,240
10129939@N08,43,14,1336122615,1336122855,3,5,240
10129939@N08,43,26,1336128680,1336129580,1,5,900
10129939@N08,44,8,1336367190,1336367370,1,1,180
101316071@N05,45,26,1396830761,1396831661,5,5,900
101316071@N05,45,17,1396833995,1396834295,3,5,300
101316071@N05,45,26,1396834490,1396835390,2,5,900
101316071@N05,45,14,1396843805,1396844045,2,5,240
101316071@N05,45,23,1396849660,1396850260,2,5,600
101334634@N07,46,1,1383998200,1383998260,1,1,60
101355699@N08,47,26,1407761349,1407762249,1,1,900
10136713@N00,48,27,1202716036,1202716936,2,3,900
10136713@N00,48,24,1202718639,1202719419,2,3,780
10136713@N00,48,23,1202725765,1202726365,2,3,600
10136713@N00,49,26,1202769754,1202770126,2,4,372
10136713@N00,49,9,1202770126,1202770306,2,4,180
10136713@N00,49,22,1202788480,1202789080,2,4,600
10136713@N00,49,29,1202795017,1202795917,1,4,900
10136713@N00,50,21,1202889498,1202890068,2,3,570
10136713@N00,50,28,1202892551,1202893005,2,3,454
10136713@N00,50,1,1202893005,1202893065,1,3,60
10136713@N00,51,26,1202941800,1202942700,1,1,900
10136713@N00,52,24,1202979369,1202980149,1,1,780
10136713@N00,53,12,1203037972,1203038212,1,1,240
101434518@N03,54,19,1369739428,1369739968,1,1,540
10143946@N07,55,26,1205975722,1205976622,1,1,900
101445497@N05,56,28,1419805836,1419806489,3,14,653
101445497@N05,56,26,1419806489,1419807389,4,14,900
101445497@N05,56,12,1419811749,1419811989,3,14,240
101445497@N05,56,24,1419812356,1419813136,4,14,780
101445497@N05,56,17,1419813737,1419813903,2,14,166
101445497@N05,56,27,1419813903,1419814137,2,14,234
101445497@N05,56,26,1419814137,1419814280,2,14,143
101445497@N05,56,28,1419814280,1419815180,4,14,900
101445497@N05,56,13,1419821166,1419821406,6,14,240
101445497@N05,56,11,1419822563,1419822803,3,14,240
101445497@N05,56,9,1419827215,1419827395,2,14,180
101445497@N05,56,16,1419827983,1419828253,3,14,270
101445497@N05,56,28,1419830248,1419831148,2,14,900
101445497@N05,56,26,1419834918,1419835818,2,14,900
10152427@N08,57,24,1250499503,1250500283,1,1,780
10152427@N08,58,31,1250610898,1250612398,1,1,1500
10152427@N08,59,21,1250901566,1250902136,1,1,570
101538895@N08,60,1,1423367428,1423367488,2,17,60
101538895@N08,60,28,1423367557,1423368404,2,17,847
101538895@N08,60,18,1423368404,1423368854,3,17,450
101538895@N08,60,29,1423369156,1423369751,4,17,595
101538895@N08,60,19,1423369751,1423370291,7,17,540
101538895@N08,60,20,1423372295,1423372814,5,17,519
101538895@N08,60,29,1423372814,1423373714,10,17,900
101538895@N08,60,17,1423378858,1423379158,2,17,300
101538895@N08,60,27,1423379321,1423380221,2,17,900
101538895@N08,60,8,1423380893,1423380898,2,17,5
101538895@N08,60,3,1423380898,1423380988,3,17,90
101538895@N08,60,16,1423382203,1423382473,6,17,270
101538895@N08,60,21,1423382799,1423383369,2,17,570
101538895@N08,60,19,1423385844,1423386384,3,17,540
101538895@N08,60,17,1423390023,1423390323,2,17,300
101538895@N08,60,28,1423391701,1423391994,3,17,293
101538895@N08,60,1,1423391994,1423392054,3,17,60
101538895@N08,61,27,1423547925,1423548825,4,4,900
101538895@N08,61,17,1423549460,1423549760,6,4,300
101538895@N08,61,24,1423553956,1423554736,3,4,780
101538895@N08,61,28,1423558155,1423559055,1,4,900
101577379@N06,62,28,1384513173,1384514073,1,1,900
101577901@N07,63,28,1332451811,1332452122,5,3,311
101577901@N07,63,1,1332452122,1332452122,2,3,0
101577901@N07,63,28,1332452122,1332453022,1,3,900
101593101@N02,64,29,1465252676,1465253576,2,7,900
101593101@N02,64,17,1465254621,1465254921,2,7,300
101593101@N02,64,7,1465255794,1465255974,4,7,180
101593101@N02,64,15,1465265066,1465265336,2,7,270
101593101@N02,64,17,1465271971,1465272271,2,7,300
101593101@N02,64,29,1465280226,1465281126,2,7,900
101593101@N02,64,12,1465287435,1465287675,1,7,240
101599161@N06,65,30,1418288798,1418289878,1,1,1080
10167516@N04,66,21,1198852618,1198853188,25,3,570
10167516@N04,66,26,1198853840,1198854008,8,3,168
10167516@N04,66,28,1198854008,1198854908,6,3,900
10182231@N00,67,20,1196368683,1196369223,2,7,540
10182231@N00,67,15,1196373851,1196374121,5,7,270
10182231@N00,67,26,1196374661,1196374737,2,7,76
10182231@N00,67,6,1196374737,1196374857,4,7,120
10182231@N00,67,3,1196382109,1196382199,2,7,90
10182231@N00,67,24,1196385976,1196386756,8,7,780
10182231@N00,67,25,1196388315,1196389155,4,7,840
10182842@N08,68,26,1308354024,1308354452,4,17,428
10182842@N08,68,6,1308354452,1308354572,4,17,120
10182842@N08,68,9,1308355448,1308355545,4,17,97
10182842@N08,68,6,1308355545,1308355665,3,17,120
10182842@N08,68,3,1308356270,1308356360,5,17,90
10182842@N08,68,13,1308356729,1308356969,11,17,240
10182842@N08,68,21,1308358404,1308358467,2,17,63
10182842@N08,68,3,1308358467,1308358557,2,17,90
10182842@N08,68,21,1308359015,1308359141,3,17,126
10182842@N08,68,15,1308359141,1308359411,2,17,270
10182842@N08,68,1,1308359596,1308359656,3,17,60
10182842@N08,68,29,1308360454,1308361354,13,17,900
10182842@N08,68,26,1308365141,1308365223,3,17,82
10182842@N08,68,28,1308365223,1308365419,2,17,196
10182842@N08,68,26,1308365419,1308366319,7,17,900
10182842@N08,68,28,1308366516,1308367416,6,17,900
10182842@N08,68,1,1308369957,1308370017,1,17,60
10182842@N08,69,20,1308958238,1308958778,4,18,540
10182842@N08,69,25,1308958815,1308959655,2,18,840
10182842@N08,69,28,1308959771,1308959786,2,18,15
10182842@N08,69,26,1308959786,1308959954,2,18,168
10182842@N08,69,16,1308959954,1308960224,2,18,270
10182842@N08,69,24,1308961988,1308962455,2,18,467
10182842@N08,69,17,1308962455,1308962755,2,18,300
10182842@N08,69,26,1308968842,1308969742,16,18,900
10182842@N08,69,23,1308972501,1308973101,2,18,600
10182842@N08,69,24,1308973259,1308974039,2,18,780
10182842@N08,69,30,1308974592,1308974792,3,18,200
10182842@N08,69,18,1308974792,1308975242,4,18,450
10182842@N08,69,29,1308975686,1308976441,3,18,755
10182842@N08,69,20,1308976441,1308976981,2,18,540
10182842@N08,69,29,1308977287,1308978187,5,18,900
10182842@N08,69,28,1308980171,1308981071,38,18,900
10182842@N08,69,29,1308995463,1308996363,10,18,900
10182842@N08,69,28,1308998714,1308999614,6,18,900
10182842@N08,70,12,1309562292,1309562532,5,23,240
10182842@N08,70,21,1309565777,1309566347,5,23,570
10182842@N08,70,8,1309566850,1309567025,3,23,175
10182842@N08,70,12,1309567025,1309567152,3,23,127
10182842@N08,70,26,1309567152,1309567670,11,23,518
10182842@N08,70,28,1309567670,1309568570,22,23,900
10182842@N08,70,26,1309571363,1309571711,2,23,348
10182842@N08,70,28,1309571711,1309572611,4,23,900
10182842@N08,70,18,1309573067,1309573124,3,23,57
10182842@N08,70,23,1309573124,1309573158,2,23,34
10182842@N08,70,29,1309573158,1309574058,12,23,900
10182842@N08,70,18,1309576003,1309576453,12,23,450
10182842@N08,70,28,1309578156,1309579056,6,23,900
10182842@N08,70,1,1309591761,1309591821,3,23,60
10182842@N08,70,23,1309593022,1309593622,4,23,600
10182842@N08,70,30,1309594594,1309594799,3,23,205
10182842@N08,70,23,1309594799,1309595167,2,23,368
10182842@N08,70,27,1309595167,1309596067,2,23,900
10182842@N08,70,24,1309598041,1309598821,6,23,780
10182842@N08,70,21,1309600029,1309600080,2,23,51
10182842@N08,70,26,1309600080,1309600515,5,23,435
10182842@N08,70,31,1309600515,1309600695,2,23,180
10182842@N08,70,29,1309600695,1309601595,3,23,900
10182842@N08,71,28,1309769771,1309770671,3,1,900
10182842@N08,72,12,1310081866,1310082071,2,21,205
10182842@N08,72,3,1310082071,1310082161,2,21,90
10182842@N08,72,21,1310082174,1310082744,3,21,570
10182842@N08,72,3,1310083765,1310083855,2,21,90
10182842@N08,72,21,1310084588,1310084760,2,21,172
10182842@N08,72,25,1310084760,1310084788,2,21,28
10182842@N08,72,21,1310084788,1310084902,3,21,114
10182842@N08,72,4,1310084902,1310085003,4,21,101
10182842@N08,72,11,1310085073,1310085313,3,21,240
10182842@N08,72,29,1310086457,1310086560,3,21,103
10182842@N08,72,30,1310086560,1310086873,2,21,313
10182842@N08,72,22,1310086873,1310087170,2,21,297
10182842@N08,72,29,1310087170,1310087189,2,21,19
10182842@N08,72,30,1310087189,1310087361,3,21,172
10182842@N08,72,29,1310087361,1310088056,3,21,695
10182842@N08,72,18,1310088056,1310088506,6,21,450
10182842@N08,72,29,1310088910,1310089810,6,21,900
10182842@N08,72,20,1310092561,1310093101,4,21,540
10182842@N08,72,29,1310095946,1310096215,4,21,269
10182842@N08,72,18,1310096215,1310096500,2,21,285
10182842@N08,72,28,1310096500,1310097400,3,21,900
10182842@N08,73,28,1310768743,1310769114,2,15,371
10182842@N08,73,24,1310769114,1310769894,20,15,780
10182842@N08,73,15,1310770533,1310770566,2,15,33
10182842@N08,73,24,1310770566,1310770679,4,15,113
10182842@N08,73,12,1310770679,1310770919,3,15,240
10182842@N08,73,26,1310773235,1310773496,6,15,261
10182842@N08,73,9,1310773496,1310773676,2,15,180
10182842@N08,73,30,1310774222,1310774729,3,15,507
10182842@N08,73,22,1310774729,1310775329,28,15,600
10182842@N08,73,20,1310776928,1310777115,2,15,187
10182842@N08,73,29,1310777115,1310778015,7,15,900
10182842@N08,73,27,1310782573,1310783473,5,15,900
10182842@N08,73,20,1310790220,1310790760,2,15,540
10182842@N08,73,29,1310791841,1310791969,2,15,128
10182842@N08,73,30,1310791969,1310793049,1,15,1080
10182842@N08,74,13,1310889377,1310889440,2,3,63
10182842@N08,74,25,1310889440,1310890280,3,3,840
10182842@N08,74,24,1310893355,1310894135,9,3,780
10182842@N08,75,25,1311808940,1311809780,27,7,840
10182842@N08,75,1,1311813310,1311813370,4,7,60
10182842@N08,75,20,1311813790,1311814330,2,7,540
10182842@N08,75,23,1311814430,1311814544,2,7,114
10182842@N08,75,29,1311814544,1311815444,3,7,900
10182842@N08,75,18,1311818227,1311818385,2,7,158
10182842@N08,75,23,1311818385,1311818985,1,7,600
10182842@N08,76,24,1312586197,1312586977,4,10,780
10182842@N08,76,27,1312588387,1312589287,4,10,900
10182842@N08,76,30,1312591045,1312591427,3,10,382
10182842@N08,76,22,1312591427,1312592027,11,10,600
10182842@N08,76,29,1312592615,1312592884,2,10,269
10182842@N08,76,30,1312592884,1312593964,5,10,1080
10182842@N08,76,18,1312595499,1312595949,2,10,450
10182842@N08,76,28,1312604783,1312604917,3,10,134
10182842@N08,76,16,1312604917,1312605187,7,10,270
10182842@N08,76,27,1312606028,1312606928,1,10,900
10182842@N08,77,12,1313302849,1313303083,3,4,234
10182842@N08,77,11,1313303083,1313303252,2,4,169
10182842@N08,77,30,1313303252,1313303928,2,4,676
10182842@N08,77,29,1313303928,1313304828,5,4,900
10182842@N08,78,27,1314400405,1314400905,4,18,500
10182842@N08,78,24,1314400905,1314401065,2,18,160
10182842@N08,78,17,1314401065,1314401365,2,18,300
10182842@N08,78,21,1314402564,1314402581,2,18,17
10182842@N08,78,13,1314402581,1314402679,2,18,98
10182842@N08,78,25,1314402679,1314403519,4,18,840
10182842@N08,78,13,1314404130,1314404370,10,18,240
10182842@N08,78,21,1314404789,1314405359,2,18,570
10182842@N08,78,11,1314405500,1314405740,3,18,240
10182842@N08,78,23,1314407355,1314407504,2,18,149
10182842@N08,78,29,1314407504,1314408404,4,18,900
10182842@N08,78,11,1314408594,1314408648,2,18,54
10182842@N08,78,29,1314408648,1314408741,2,18,93
10182842@N08,78,11,1314408741,1314408981,2,18,240
10182842@N08,78,29,1314409057,1314409957,3,18,900
10182842@N08,78,26,1314411576,1314411771,5,18,195
10182842@N08,78,27,1314411771,1314412671,5,18,900
10182842@N08,78,28,1314414127,1314415027,1,18,900
10182842@N08,79,20,1315642839,1315643379,5,10,540
10182842@N08,79,22,1315645425,1315645509,2,10,84
10182842@N08,79,20,1315645509,1315645921,2,10,412
10182842@N08,79,22,1315645921,1315646200,2,10,279
10182842@N08,79,30,1315646200,1315647048,2,10,848
10182842@N08,79,9,1315647048,1315647228,8,10,180
10182842@N08,79,4,1315648516,1315648609,2,10,93
10182842@N08,79,3,1315648609,1315648699,4,10,90
10182842@N08,79,24,1315649502,1315650282,4,10,780
10182842@N08,79,16,1315650500,1315650770,1,10,270
10182842@N08,80,1,1316485287,1316485347,2,8,60
10182842@N08,80,28,1316485598,1316485818,3,8,220
10182842@N08,80,26,1316485818,1316486718,2,8,900
10182842@N08,80,13,1316487333,1316487573,7,8,240
10182842@N08,80,15,1316491040,1316491310,10,8,270
10182842@N08,80,26,1316495936,1316496621,12,8,685
10182842@N08,80,28,1316496621,1316497521,3,8,900
10182842@N08,80,1,1316497671,1316497731,1,8,60
10182842@N08,81,24,1317412532,1317413312,5,1,780
10182842@N08,82,24,1317456778,1317457558,34,2,780
10182842@N08,82,28,1317467743,1317468643,1,2,900
10182842@N08,83,1,1318054192,1318054252,3,9,60
10182842@N08,83,31,1318058429,1318058468,2,9,39
10182842@N08,83,20,1318058468,1318058812,2,9,344
10182842@N08,83,22,1318058812,1318059412,5,9,600
10182842@N08,83,30,1318059804,1318060884,2,9,1080
10182842@N08,83,4,1318060963,1318061064,7,9,101
10182842@N08,83,21,1318062290,1318062860,2,9,570
10182842@N08,83,24,1318063973,1318064576,3,9,603
10182842@N08,83,28,1318064576,1318065476,4,9,900
10182842@N08,84,20,1318544079,1318544619,5,9,540
10182842@N08,84,22,1318545690,1318546290,5,9,600
10182842@N08,84,31,1318546610,1318548110,4,9,1500
10182842@N08,84,26,1318549290,1318549555,7,9,265
10182842@N08,84,4,1318549555,1318549656,5,9,101
10182842@N08,84,11,1318550156,1318550396,3,9,240
10182842@N08,84,30,1318550867,1318551947,2,9,1080
10182842@N08,84,31,1318552418,1318553918,6,9,1500
10182842@N08,84,1,1318555089,1318555149,1,9,60
10182842@N08,85,24,1320106083,1320106693,2,7,610
10182842@N08,85,26,1320106693,1320107395,2,7,702
10182842@N08,85,23,1320107395,1320107995,2,7,600
10182842@N08,85,27,1320110160,1320111060,3,7,900
10182842@N08,85,26,1320111758,1320112658,2,7,900
10182842@N08,85,28,1320114882,1320115136,3,7,254
10182842@N08,85,1,1320115136,1320115196,1,7,60
10182842@N08,86,1,1321074694,1321074754,2,8,60
10182842@N08,86,28,1321074845,1321075466,2,8,621
10182842@N08,86,26,1321075466,1321075660,2,8,194
10182842@N08,86,30,1321075660,1321075909,2,8,249
10182842@N08,86,29,1321075909,1321076401,5,8,492
10182842@N08,86,20,1321076401,1321076941,6,8,540
10182842@N08,86,13,1321078955,1321079195,2,8,240
10182842@N08,86,24,1321079571,1321080351,2,8,780
10182842@N08,87,1,1324097435,1324097495,2,6,60
10182842@N08,87,25,1324098903,1324099743,15,6,840
10182842@N08,87,20,1324103347,1324103887,2,6,540
10182842@N08,87,29,1324105102,1324105309,2,6,207
10182842@N08,87,26,1324105309,1324105870,4,6,561
10182842@N08,87,21,1324105870,1324106440,3,6,570
10182842@N08,88,28,1326515755,1326515769,2,21,14
10182842@N08,88,26,1326515769,1326515796,2,21,27
10182842@N08,88,4,1326515796,1326515848,2,21,52
10182842@N08,88,26,1326515848,1326516035,2,21,187
10182842@N08,88,29,1326516035,1326516051,2,21,16
10182842@N08,88,23,1326516051,1326516254,2,21,203
10182842@N08,88,29,1326516254,1326517154,8,21,900
10182842@N08,88,22,1326518938,1326519313,2,21,375
10182842@N08,88,29,1326519313,1326520167,2,21,854
10182842@N08,88,11,1326520167,1326520407,2,21,240
10182842@N08,88,9,1326520407,1326520421,2,21,14
10182842@N08,88,11,1326520421,1326520661,2,21,240
10182842@N08,88,13,1326520868,1326521108,2,21,240
10182842@N08,88,21,1326522550,1326522732,2,21,182
10182842@N08,88,26,1326522732,1326522855,2,21,123
10182842@N08,88,29,1326522855,1326523022,2,21,167
10182842@N08,88,28,1326523022,1326523922,4,21,900
10182842@N08,88,26,1326526027,1326526927,2,21,900
10182842@N08,88,25,1326529478,1326530318,3,21,840
10182842@N08,88,24,1326530856,1326531636,24,21,780
10182842@N08,88,15,1326534736,1326535006,1,21,270
10182842@N08,89,29,1327132849,1327133749,3,2,900
10182842@N08,89,28,1327135804,1327136704,8,2,900
10182842@N08,90,20,1330708780,1330709320,2,18,540
10182842@N08,90,30,1330709521,1330709609,2,18,88
10182842@N08,90,22,1330709609,1330710081,4,18,472
10182842@N08,90,29,1330710081,1330710498,2,18,417
10182842@N08,90,30,1330710498,1330711047,2,18,549
10182842@N08,90,11,1330711047,1330711238,4,18,191
10182842@N08,90,4,1330711238,1330711339,7,18,101
10182842@N08,90,3,1330711799,1330711889,7,18,90
10182842@N08,90,25,1330712381,1330713012,2,18,631
10182842@N08,90,13,1330713012,1330713252,5,18,240
10182842@N08,90,12,1330713681,1330713872,3,18,191
10182842@N08,90,24,1330713872,1330713975,2,18,103
10182842@N08,90,15,1330713975,1330714215,2,18,240
10182842@N08,90,26,1330714215,1330714440,3,18,225
10182842@N08,90,28,1330714440,1330714511,2,18,71
10182842@N08,90,26,1330714511,1330714600,2,18,89
10182842@N08,90,28,1330714600,1330715500,4,18,900
10182842@N08,90,24,1330722012,1330722792,6,18,780
10182842@N08,91,26,1331465041,1331465941,2,12,900
10182842@N08,91,30,1331465982,1331466677,3,12,695
10182842@N08,91,15,1331466677,1331466947,3,12,270
10182842@N08,91,24,1331467209,1331467916,2,12,707
10182842@N08,91,17,1331467916,1331468216,2,12,300
10182842@N08,91,15,1331469751,1331469824,2,12,73
10182842@N08,91,17,1331469824,1331470124,2,12,300
10182842@N08,91,26,1331470160,1331471060,2,12,900
10182842@N08,91,28,1331483064,1331483964,3,12,900
10182842@N08,91,26,1331485221,1331485687,2,12,466
10182842@N08,91,29,1331485687,1331486587,7,12,900
10182842@N08,91,1,1331495919,1331495979,1,12,60
10182842@N08,92,27,1333242900,1333243800,3,13,900
10182842@N08,92,26,1333244470,1333244792,4,13,322
10182842@N08,92,23,1333244792,1333245392,5,13,600
10182842@N08,92,30,1333247369,1333248449,10,13,1080
10182842@N08,92,27,1333248744,1333249644,2,13,900
10182842@N08,92,17,1333250330,1333250630,4,13,300
10182842@N08,92,26,1333252976,1333253030,2,13,54
10182842@N08,92,16,1333253030,1333253300,2,13,270
10182842@N08,92,26,1333253944,1333254029,2,13,85
10182842@N08,92,29,1333254029,1333254929,4,13,900
10182842@N08,92,26,1333256820,1333257720,4,13,900
10182842@N08,92,28,1333273470,1333274370,2,13,900
10182842@N08,92,27,1333275717,1333276617,2,13,900
10182842@N08,93,26,1333307068,1333307968,3,10,900
10182842@N08,93,28,1333311161,1333311208,2,10,47
10182842@N08,93,26,1333311208,1333311690,2,10,482
10182842@N08,93,24,1333311690,1333312470,25,10,780
10182842@N08,93,26,1333332363,1333333263,2,10,900
10182842@N08,93,29,1333333385,1333333869,2,10,484
